Company Name,Equity,Ticker Symbol,E,E out of 100,S,G,ESG,EPS,Profit Margin ,Tobin's Q,Return on Asset,Return on Equity,Debt To Market Cap Ratio,Total Asset Turnover,Price to Sales Ratio
adidas AG,GR Equity,ADS GR Equity,4.4,87,4.1,3.3,3.93333333333333,1.67793233333333,6.04310302992385,3.11452542729678,7.63128081745695,17.4591791648275,0.0381835528921784,1.40970640907992,1.81067874741022
Nitto Denko Corp,JP Equity,6988 JP Equity,2.5,49,2.4,2.5,2.46666666666667,137.673333333333,9.90147449611708,1.81124956193729,10.1737071355563,13.79979370424,0.00276265503869923,0.945042813416186,1.81105877944631
Parker-Hannifin Corp,US Equity,PH US Equity,1.4,27,1.7,3.3,2.13333333333333,1.77,6.6363649033556,2.16261447110563,6.7643615561361,19.0253352992168,0.252704695844109,0.92111060818245,1.81365882493823
L'Occitane International SA,HK Equity,973 HK Equity,2,39,2.3,1.7,2,0.033192,6.53679628344936,2.22094596848776,8.56679028126734,12.0675328718076,0.0357705560027179,1.05783237396971,1.8183426694354
Stanley Black & Decker Inc,US Equity,SWK US Equity,2.4,47,2.1,3.1,2.53333333333333,1.61333333333333,7.29169535691345,1.862732716877,6.35528365008507,16.5085370443158,0.180372953764062,0.705527914383993,1.81870126543642
Olympus Corp,JP Equity,7733 JP Equity,3.6,71,3.5,3.3,3.46666666666667,45.81,7.73445598164416,1.96363893551613,5.46772308896059,12.8220869936088,0.189926820885826,0.809184976525486,1.82267891764974
Lockheed Martin Corp,US Equity,LMT US Equity,3.6,71,3.5,5,4.03333333333333,1.69,4.47306644117125,2.9304522517657,5.60289742438428,165.482922415743,0.15627429910437,1.06237791232522,1.82309083999446
BNP Paribas SA,FP Equity,BNP FP Equity,5,99,3.7,4.3,4.33333333333333,1.29825333333333,15.9024019154721,0.993462732746152,0.361714731739349,7.87294289340978,7.57767807172632,0.0203288799513214,1.82536068492879
Daishi Bank Ltd/The,JP Equity,8324 JP Equity,1,19,0.8,1.7,1.16666666666667,92.168,14.0137275950989,0.973963734445494,0.219824840748628,3.9850806688681,4.21456268917976,0.0162586315949877,1.82537073221064
Contact Energy Ltd,NZ Equity,CEN NZ Equity,2,39,2,3,2.33333333333333,0.081,4.87394957983193,1.23252070718367,2.04063040903708,4.03749098774333,0.391547613353517,0.405028696365127,1.82577996815801
StarHub Ltd,SP Equity,STH SP Equity,1,19,2.4,3.5,2.3,0.028,8.75467222374811,2.71788466855244,11.0079528651337,117.048856646524,0.229912521838037,1.01571525873145,1.82910435423152
Kansai Paint Co Ltd,JP Equity,4613 JP Equity,1.6,31,1.1,1.5,1.4,15.0613333333333,3.78361216438563,1.72613467499367,3.98579377763305,8.63002887815793,0.177437619023987,0.683401277057282,1.83509889871765
Nabtesco Corp,JP Equity,6268 JP Equity,3.9,77,3.7,4.5,4.03333333333333,59.8166666666667,10.0934744234964,2.17822978628042,9.2411323568885,16.4354109982449,0.0538735535633632,1.01385067249062,1.83612126588277
Arthur J Gallagher & Co,US Equity,AJG US Equity,1,19,3,3.1,2.36666666666667,0.933333333333333,9.89873350766526,1.53791223123974,5.10485400025912,16.4143830816362,0.257952283457518,0.503636621896606,1.83706152923987
Quest Diagnostics Inc,US Equity,DGX US Equity,2.4,47,1.8,2.5,2.23333333333333,1.44666666666667,10.2841293519766,1.78774609100619,7.19028550300446,15.4958071504128,0.273755590036564,0.737606695651973,1.83888999957029
Banco Bilbao Vizcaya Argentaria SA,SM Equity,BBVA SM Equity,5,99,3,3.9,3.96666666666667,0.120166,13.8638005588205,1.0008142562665,0.533082001242116,8.01869547566405,4.73883330128097,0.0355297476206992,1.84197549395527
Fortune Brands Home & Security Inc,US Equity,FBHS US Equity,0.8,15,1.5,4,2.1,0.726666666666667,8.27971375388321,2.33266237371931,8.7236228566457,18.9946325774067,0.168954548264893,0.9932477499697,1.84772719038767
Koninklijke KPN NV,NA Equity,KPN NA Equity,5,99,4.8,4.5,4.76666666666667,0.02,6.2854958540645,1.69292928150352,3.51365874790858,20.4852064034228,0.644070461760765,0.450885279986227,1.84788958243586
Keikyu Corp,JP Equity,9006 JP Equity,0.9,17,0.8,4,1.9,13.8933333333333,4.7721957482794,1.3740401421782,0.924233695070964,3.26519664736095,0.754598350430361,0.353796884763697,1.84840484321803
Sonic Healthcare Ltd,AU Equity,SHL AU Equity,3,59,4,4.5,3.83333333333333,0.543,8.5512681356664,1.72338567259356,5.97001625466679,12.0291219305809,0.295420900295895,0.68658460334216,1.84909400022155
HUGO BOSS AG,GR Equity,BOSS GR Equity,4.2,83,4.6,3.7,4.16666666666667,0.845860666666666,8.38271518978531,3.43111850430787,13.8307348072829,26.6533077828397,0.039586776555669,1.58642452461978,1.85096113248352
Marui Group Co Ltd,JP Equity,8252 JP Equity,2.8,55,3.2,4,3.33333333333333,23.5503333333333,8.60255946742257,1.18369846581396,2.54843363402712,7.71718025571122,1.08245856649101,0.286666349225035,1.85405215835931
Edison International,US Equity,EIX US Equity,1,19,1.6,3.6,2.06666666666667,0.146666666666667,2.44987401358055,1.19383727000401,1.79363319539074,6.77673225108153,0.611624663105394,0.234897428155186,1.86304004810104
Maruichi Steel Tube Ltd,JP Equity,5463 JP Equity,0.7,13,0.3,1.6,0.866666666666667,45.7033333333333,9.5358050446738,1.04559599348435,5.56955176740363,6.8232060361025,0.0349911001179629,0.499029233886569,1.86424383665792
IMI PLC,LN Equity,IMI LN Equity,1.6,31,2.7,3.3,2.53333333333333,0.32583,9.77851605758582,2.99840882188026,9.96281613963923,28.1766035112115,0.110232328007071,1.07618081804493,1.86485814095514
Daifuku Co Ltd,JP Equity,6383 JP Equity,3.3,65,2.6,1.7,2.53333333333333,64.6366666666667,7.48735738611466,2.63199408231857,7.96191492030254,16.6428684345245,0.0572350880861307,1.21426207810126,1.86589690468045
Antero Resources Corp,US Equity,AR US Equity,0.3,5,0,3.1,1.13333333333333,0.386666666666667,12.2767315520498,0.881349799373129,1.37561903796051,2.69420363803712,0.785778314736167,0.223557751063707,1.86844525632963
Insurance Australia Group Ltd,AU Equity,IAG AU Equity,4,79,4,4.4,4.13333333333333,0.2332,11.7961892528367,1.35779060293319,3.52167841694765,15.9248421376867,0.0944532888366102,0.317564115663635,1.86940168375548
Erste Group Bank AG,AV Equity,EBS AV Equity,5,99,2.8,3.9,3.9,0.770055333333333,18.4393816111192,1.01227223360764,0.575733875198329,9.77385011115699,2.8946739822539,0.0396242445521612,1.86987033854575
Aiful Corp,JP Equity,8515 JP Equity,1,19,2,2,1.66666666666667,1.36666666666667,2.86483314034977,1.09637104477339,1.05958983689051,6.03896956340971,1.93216177163885,0.153227617836869,1.87024655114513
OSG Corp,JP Equity,6136 JP Equity,1.7,33,0.6,2,1.43333333333333,38.946356,11.6985147551943,1.70923997048201,8.22212058868838,12.9580555016647,0.0980629455837925,0.749076340481832,1.87348885298734
Spark New Zealand Ltd,NZ Equity,SPK NZ Equity,2.8,55,2.8,3.5,3.03333333333333,0.094,9.58751393534002,2.43155567559944,11.9697850087159,25.4242517741438,0.163636924641023,1.03689715281813,1.87808056519765
Flight Centre Travel Group Ltd,AU Equity,FLT AU Equity,1,19,0.8,3,1.6,1.012,7.50211864095608,2.01463025054826,8.94151815966977,18.6758879001656,0.0143189799392611,0.959829861953094,1.87863096204956
Berkeley Group Holdings PLC,LN Equity,BKG LN Equity,2.2,43,2.3,4.1,2.86666666666667,2.810985,28.48012887568,1.59238382207665,17.1397112989902,33.55525968161,0.05782515893032,0.630761723810968,1.87933893725598
Relo Group Inc,JP Equity,8876 JP Equity,1,19,0.3,1.5,0.933333333333333,18.5766666666667,4.89102282464104,4.47978069912359,10.0539518026102,25.8661253164338,0.0658769127288273,2.14494019609221,1.89095577074001
Wharf Holdings Ltd/The,HK Equity,4 HK Equity,1.6,31,1.9,3.6,2.36666666666667,4.426689,51.2590614269363,0.730627405713978,6.56469719749007,9.53684651065462,0.388195999266111,0.129856528536747,1.89469277202544
Acuity Brands Inc,US Equity,AYI US Equity,0.3,5,0.3,3.5,1.36666666666667,2.005,9.32815547808201,2.60653375281838,11.3023573270013,19.5928386579186,0.0565507294385907,1.21985552677577,1.8948678071093
CGI Group Inc,CN Equity,GIB/A CN Equity,4,79,3.5,3,3.5,0.891131666666667,9.13991146256766,2.11400653660504,8.86922803402968,16.0924149899256,0.0880181755292184,0.937769684911541,1.89788658277751
Secom Co Ltd,JP Equity,9735 JP Equity,5,99,1.4,3,3.13333333333333,101.417,8.81549206919434,1.51295605716026,5.15722592714047,9.39796356654096,0.0386063252980604,0.582431178102752,1.9006918708175
Sealed Air Corp,US Equity,SEE US Equity,2.3,45,0.6,2.3,1.73333333333333,0.93,16.3787899421106,2.38630712208869,12.5595814816172,181.164321967749,0.45085979373472,0.691608869262064,1.90117581375966
National Oilwell Varco Inc,US Equity,NOV US Equity,1.4,27,0.5,2.6,1.5,-0.0966666666666667,-1.97207179712576,0.984918262853434,-2.12872905373579,-3.16059573073088,0.218111589853512,0.346286516943031,1.90405464613044
Star Entertainment Grp Ltd/The,AU Equity,SGR AU Equity,2.9,57,2.3,4,3.06666666666667,0.04,2.76889412556809,1.33986860840189,3.07707529435045,4.81535960362313,0.249858834328864,0.465024240625309,1.90500584262589
Raymond James Financial Inc,US Equity,RJF US Equity,1,19,1.4,3.3,1.9,1.27666666666667,10.3245775712608,1.19535412970327,1.95185984260416,12.1959996615125,0.258850745319617,0.199924019963489,1.90732979269917
Sumitomo Realty & Development Co Ltd,JP Equity,8830 JP Equity,0.5,9,0.9,0.9,0.766666666666667,54.1033333333333,11.5900209966431,1.12427292913132,2.42514647066126,11.5550121610929,1.90216634943038,0.191049652957411,1.91053899319352
General Mills Inc,US Equity,GIS US Equity,3.4,67,3.6,3.9,3.63333333333333,0.92,13.5871959918489,2.00862089850784,8.22287203596424,35.4473213171493,0.360805396065359,0.681540835141565,1.910858515674
Semiconductor Manufacturing International Corp,HK Equity,981 HK Equity,1.6,31,1.6,1.7,1.63333333333333,0.01,4.32053538565246,1.13893072920503,1.71252286763144,3.99628339691271,0.516541374162169,0.287299516237292,1.91642028199316
Michael Kors Holdings Ltd,US Equity,KORS US Equity,1.2,23,1.6,3.5,2.1,1.02333333333333,12.2232405973656,2.91089712103572,18.2948143990586,30.7278648150633,0.0553578773548724,1.49506313145534,1.91836923036022
Glanbia PLC,ID Equity,GLB ID Equity,0.6,11,1.1,2.8,1.5,0.727004,17.8514292563472,2.22005050342328,12.6894851397423,25.3608961773877,0.154329863114905,0.919583180846351,1.91904788928201
Hutchison Telecommunications Hong Kong Holdings Ltd,HK Equity,215 HK Equity,1,19,1.1,4,2.03333333333333,0.921788,263.933452168746,0.968314693807576,21.5456250988902,34.8876363370178,0.311802063155678,0.305237223390068,1.9225216236121
Boeing Co/The,US Equity,BA US Equity,2.1,41,2.3,2.9,2.43333333333333,4.18,10.1875244053433,2.73892940330753,8.59753371585503,1083.70472434483,0.065455051834475,1.00125649519875,1.92284478795959
Mebuki Financial Group Inc,JP Equity,7167 JP Equity,1,19,1,1.7,1.23333333333333,8.771,17.1337554775625,0.977218749199577,0.684021891433889,12.8725197842932,2.69770816878707,0.0183006308937392,1.92294663210204
New World Development Co Ltd,HK Equity,17 HK Equity,1.3,25,2,3,2.1,1.15,41.3074450338996,0.815053152232308,3.40924412515388,7.61339330636926,1.29265540848383,0.130384117325177,1.92919367393592
Smiths Group PLC,LN Equity,SMIN LN Equity,2.8,55,2.3,3.1,2.73333333333333,0.468845,11.382452628837,1.85233269311639,9.9185718949112,25.1045039803683,0.263145807393382,0.686872228468872,1.93356663416918
Mizrahi Tefahot Bank Ltd,IT Equity,MZTF IT Equity,4,79,1.8,4.1,3.3,1.38666666666667,21.0257728126187,1.00593245883346,0.561181028602645,9.97596353281878,2.01207617567124,0.0331962666382048,1.9366143861516
Ameriprise Financial Inc,US Equity,AMP US Equity,1,19,1,2.9,1.63333333333333,2.82,13.7214142576355,1.11459352277175,1.12524656343134,25.9056468508846,0.240326772300261,0.0845666072627633,1.93697124393483
Expedia Group Inc,US Equity,EXPE US Equity,0,0,2,2,1.33333333333333,0.59,2.93076782372598,1.75215442495656,2.07017380231253,8.70455821219895,0.213706542762012,0.563611976839955,1.94147305433811
Kikkoman Corp,JP Equity,2801 JP Equity,3.4,67,2.4,3.7,3.16666666666667,30.68,5.43177253876534,2.52999954799234,6.2245242889797,9.01436233598619,0.0328995076358792,1.21393826954214,1.94285932247328
Hormel Foods Corp,US Equity,HRL US Equity,2.4,47,3.4,3.4,3.06666666666667,0.445,10.0518699460484,2.77727682103392,13.0804501010555,18.707876187605,0.0285080454584428,1.35744246903394,1.94617523966208
Hikma Pharmaceuticals PLC,LN Equity,HIK LN Equity,2.8,55,3.2,3.1,3.03333333333333,-3.8,-87.6080691642651,1.64259281810528,-21.7520319958715,-43.1202046035806,0.220516615824371,0.499548445361889,1.95065122530561
PPG Industries Inc,US Equity,PPG US Equity,2.5,49,3.1,3.7,3.1,1.43686833333333,9.71065388153377,2.30565873561676,9.94189809708141,31.2327795936465,0.168861972534277,0.879106411458826,1.9509990822516
South32 Ltd,AU Equity,S32 AU Equity,3.1,61,2.7,4.6,3.46666666666667,0.105,15.5409273039496,1.25326218253754,7.98367290463178,11.3237170052007,0.0776480497459088,0.499705973918157,1.95328125544278
Mohawk Industries Inc,US Equity,MHK US Equity,3.3,65,2.8,4,3.36666666666667,3.22,9.94303834193953,1.9632660095246,8.59873767658268,15.0886540031285,0.156936972944055,0.839491706789745,1.95592974005964
Liberty Global PLC,US Equity,LBTYK US Equity,4.3,85,4,4,4.1,-1.11101733333333,-41.5046398105876,1.31849119158819,-3.20221694643554,-20.7315917607254,1.73898015518716,0.220125668860579,1.95673522381011
Nielsen Holdings PLC,US Equity,NLSN US Equity,3,59,4,3.3,3.43333333333333,0.28,5.98957432992748,1.5224739758872,2.78635984843361,10.8209487097795,0.675591737520317,0.401386616900236,1.9598886380736
Inpex Corp,JP Equity,1605 JP Equity,3.9,77,4.3,4.3,4.16666666666667,4.64333333333333,2.60805948002939,0.760689272702913,1.18660617520919,1.75187918615464,0.402636396978982,0.219063262064319,1.96346644849106
Royal Bank of Scotland Group PLC,LN Equity,RBS LN Equity,5,99,3.3,4.1,4.13333333333333,0.0166666666666667,10.0712675719342,0.977693680464701,0.0396225585919883,-0.632900215620392,4.98866786344687,0.0208080677098987,1.96538107175314
Bank Hapoalim BM,IT Equity,POLI IT Equity,5,99,2.7,4,3.9,0.43,15.4768597249794,0.993800623513633,0.54821488361407,6.9945298990552,1.00047929569967,0.0375078448472837,1.96994103241878
CMS Energy Corp,US Equity,CMS US Equity,2.7,53,1.6,3.1,2.46666666666667,0.486666666666667,7.81172567532191,1.37612149160994,2.27664706978347,11.3536566364561,0.79241626188662,0.298752589803994,1.97070210816418
Axel Springer SE,GR Equity,SPR GR Equity,0.3,5,3,4,2.43333333333333,0.983176333333333,11.4657237801038,1.69285168226239,4.85330751303194,14.1468616283109,0.219289035326096,0.531013377265217,1.97753620643894
Berkshire Hathaway Inc,US Equity,BRK/A US Equity,0,0,0,2.1,0.7,7190.372544,20.0105428265445,1.20589120957352,5.18536037577439,11.0466440521828,0.214552070687806,0.362105811656797,1.98232761806679
Weir Group PLC/The,LN Equity,WEIR LN Equity,1.9,37,2.6,4.3,2.93333333333333,0.521406,9.1469681397739,1.91712761931265,4.54392176698702,11.3677106400928,0.248617564846909,0.662030011802394,1.98268075876792
Kissei Pharmaceutical Co Ltd,JP Equity,4547 JP Equity,2,39,1.6,1.5,1.7,48.06,12.2431157125555,0.868397205663887,4.37288289134228,5.23103313644237,0.0229371863264847,0.372279224445738,1.98416838130621
Barrick Gold Corp,CN Equity,ABX CN Equity,4.7,93,4.3,5,4.66666666666667,-0.0464323333333333,-1.93949112993371,1.28837625399485,5.9382582491372,17.4227737777071,0.398839599199567,0.326845482319567,1.99021651659782
DST Systems Inc,US Equity,DST US Equity,1,19,2,4,2.33333333333333,1.08,11.1465125325871,1.76424445503742,15.6341673632863,37.2240706732148,0.165773223112863,0.751853097276932,1.99429842365571
United Rentals Inc,US Equity,URI US Equity,2,39,1.9,5,2.96666666666667,5.04761233333333,22.8307238882518,1.74365493530233,8.43468469237239,49.2546840771408,0.691576195157412,0.50031247955396,1.99435920039659
Bank Leumi Le-Israel BM,IT Equity,LUMI IT Equity,5,99,2,4,3.66666666666667,0.529409666666667,23.9605371990771,0.994895042364341,0.695922445754984,9.47518208813223,0.723355582115175,0.0346697413255012,2.00011091061537
Juniper Networks Inc,US Equity,JNPR US Equity,4.4,87,2.4,3.3,3.36666666666667,0.0466666666666666,1.46765493393015,1.53005529869862,4.17305477887013,8.14583198314009,0.217805943826436,0.528671895572615,2.0048845502439
Rohto Pharmaceutical Co Ltd,JP Equity,4527 JP Equity,0,0,0.6,2,0.866666666666667,20.52,5.33369660689569,1.9999316571602,5.84928780215748,8.97873626548007,0.0196374965910312,0.900050694910984,2.00564438732134
Ingenico Group SA,FP Equity,ING FP Equity,3.2,63,3.4,3,3.2,2.02507,9.75547486887552,1.65376054779361,5.22138827327318,14.4626942016434,0.356525215570621,0.511696132311777,2.00900933298268
Ross Stores Inc,US Equity,ROST US Equity,1.8,35,3.1,5,3.3,0.9675,10.0511191126261,5.07585709392275,23.459748437911,45.9583545167555,0.0145738768625635,2.49675474838069,2.01210906473718
General Dynamics Corp,US Equity,GD US Equity,1.1,21,1.7,4,2.26666666666667,2.46666666666667,9.45564927887875,2.42358302305548,8.44370993292181,26.0142823284091,0.0800793967182542,0.896145631182345,2.01350266640899
SK Hynix Inc,KS Equity,000660 KS Equity,3.3,65,3.4,2.7,3.13333333333333,4436,36.3890814540182,1.51894975541112,27.2457479364366,36.5236114822317,0.0740680101812897,0.770701711482693,2.01435494018142
Yamaha Corp,JP Equity,7951 JP Equity,3.4,67,3.7,2.3,3.13333333333333,80.3666666666667,13.0920707348012,1.67648552487075,9.24703307263105,13.5537395888413,0.0237246757279461,0.777668423036675,2.01483486876909
TPG Telecom Ltd,AU Equity,TPM AU Equity,0.3,5,0.6,3,1.3,0.2153235,15.5339903588001,1.6698524377917,9.66978088352275,18.6170478381746,0.223774516130996,0.599946488755331,2.01766974381607
DowDuPont Inc,US Equity,DWDP US Equity,4,79,3.8,3.7,3.83333333333333,0.0166666666666667,0.130376541673304,1.29325060574322,2.02668629796632,4.3588748941156,0.253032166417113,0.585515781724487,2.01910257664536
Yum China Holdings Inc,US Equity,YUMC US Equity,0.9,17,1.4,3,1.76666666666667,0.356666666666667,6.42697405078547,3.66618891992936,13.105862322855,20.7847026115804,0.00182673193898548,1.9256229506876,2.02137759701092
Bureau Veritas SA,FP Equity,BVI FP Equity,3,59,3,3,3,0.394119,7.38848581118791,2.69169801482364,5.37287396423899,28.1728790304139,0.27344786918117,0.818037505451374,2.02592788298527
Liberty Global PLC,US Equity,LBTYA US Equity,4.3,85,4,4,4.1,-1.11101733333333,-41.5046398105876,1.31849119158819,-3.20221694643554,-20.7315917607254,1.73898015518716,0.220125668860579,2.02637510530004
Societe BIC SA,FP Equity,BB FP Equity,4.1,81,4.1,4.5,4.23333333333333,1.49,14.8773386769979,2.0885895258461,10.757914504576,15.2370791180537,0.0215317258058419,0.822534848190132,2.0297276997077
Keiyo Bank Ltd/The,JP Equity,8544 JP Equity,1,19,0.4,1.7,1.03333333333333,11.211,18.8284850683031,0.967228977135636,0.244351048907064,4.03656543003488,0.224771737880873,0.0137524725394222,2.03217895502457
Shiga Bank Ltd/The,JP Equity,8366 JP Equity,3,59,1.8,2.1,2.3,10.6236666666667,16.1826647552422,0.956016681455984,0.245727547710413,3.58141031240487,3.74146973590359,0.0133162205408089,2.03584981270457
Sandvik AB,SS Equity,SAND SS Equity,4,79,3,3.7,3.56666666666667,3.09666666666667,16.613749088311,2.26333604936755,11.2531115862595,27.3442962001483,0.169809180886309,0.861078358089097,2.04262928938689
Halliburton Co,US Equity,HAL US Equity,2.5,49,3,2.9,2.8,-0.156666666666667,-2.1220103981763,2.28878181361169,-0.83619948847695,-2.475247060213,0.273930793096086,0.795163700459389,2.04440530263102
